"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes"
"MEXV2-EDGE-0978","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0979","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0980","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0981","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0982","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0983","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0984","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0985","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0986","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0987","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0988","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0989","Mexico","MEX-MECH-012","administrative_responsibility","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 17","Ninguna persona podrá hacerse justicia por sí misma, ni ejercer violencia para reclamar su derecho. Toda persona tiene derecho a que se le administre justicia por tribunales que estarán expeditos para","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0990","Mexico","MEX-MECH-","","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 29","n los casos de invasión, perturbación grave de la paz pública, o de cualquier otro que ponga a la sociedad en grave peligro o conflicto, solamente el Presidente de los Estados Unidos Mexicanos, con la","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0991","Mexico","MEX-MECH-","","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 29","n los casos de invasión, perturbación grave de la paz pública, o de cualquier otro que ponga a la sociedad en grave peligro o conflicto, solamente el Presidente de los Estados Unidos Mexicanos, con la","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0996","Mexico","MEX-MECH-001","vote","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-CPEUM","MEX-CPEUM 35 Num. 1o","1o.  Serán convocadas por el Congreso de la Unión a petición de: a)  El Presidente de la República; b)  El equivalente al treinta y tres por ciento de los integrantes de cualquiera de las Cámaras del ","constitutional","5","discretionary","yes","no","yes","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0998","Mexico","MEX-MECH-006","popular_consultation","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 35 Num. 3o","3o. No podrán ser objeto de consulta popular la restricción de los derechos humanos reconocidos por esta Constitución y en los tratados internacionales de los que el Estado Mexicano sea parte, ni las ","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0999","Mexico","MEX-MECH-006","popular_consultation","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 35 Num. 3o","3o. No podrán ser objeto de consulta popular la restricción de los derechos humanos reconocidos por esta Constitución y en los tratados internacionales de los que el Estado Mexicano sea parte, ni las ","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-1000","Mexico","MEX-MECH-006","popular_consultation","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-CPEUM","MEX-CPEUM 35 Num. 4o","4o. El Instituto Nacional Electoral tendrá a su cargo, en forma directa, la verificación del requisito establecido en el inciso c) del apartado 1o. de la presente fracción, así como la organización, d","constitutional","5","discretionary","no","no","no","high","explicit_textual_relation","false",""
"MEXV2-EDGE-1001","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-CPEUM","MEX-CPEUM 35 Num. 1o","1o. Será convocado por el Instituto Nacional Electoral a petición de los ciudadanos y ciudadanas, en un número equivalente, al menos, al tres por ciento de los inscritos en la lista nominal de elector","constitutional","5","discretionary","yes","no","no","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-1004","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 35 Num. 5o","5o. El Instituto Nacional Electoral tendrá a su cargo, en forma directa, la organización, desarrollo y cómputo de la votación. Emitirá los resultados de los procesos de revocación de mandato del titul","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-1005","Mexico","MEX-MECH-001","vote","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-001","Instituto Nacional Electoral (INE)","coordinates_with","internal_governance","MEX-CPEUM","MEX-CPEUM 35 Num. 5o","5o. El Instituto Nacional Electoral tendrá a su cargo, en forma directa, la organización, desarrollo y cómputo de la votación. Emitirá los resultados de los procesos de revocación de mandato del titul","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-1010","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-006","Partidos Políticos Nacionales","organizes_process","organization","MEX-CPEUM","MEX-CPEUM 41","l pueblo ejerce su soberanía por medio de los Poderes de la Unión, en los casos de la competencia de éstos, y por los de los Estados y la Ciudad de México, en lo que toca a sus regímenes interiores, e","constitutional","5","discretionary","yes","no","no","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-1011","Mexico","MEX-MECH-001","vote","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-006","Partidos Políticos Nacionales","organizes_process","organization","MEX-CPEUM","MEX-CPEUM 41","l pueblo ejerce su soberanía por medio de los Poderes de la Unión, en los casos de la competencia de éstos, y por los de los Estados y la Ciudad de México, en lo que toca a sus regímenes interiores, e","constitutional","5","discretionary","yes","no","no","medium","explicit_textual_relation","false",""
